task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
168	32/8a3ab0	7031	get_peptideshaker_mzid (15)	COMPLETED	0	2020-05-03 17:38:35.405	2m 23s	2m 20s	162.5%	713.1 MB	4.6 GB	3.3 GB	231.1 MB
166	b1/3fac72	5216	get_peptideshaker_mzid (14)	COMPLETED	0	2020-05-03 17:38:24.591	2m 34s	2m 31s	155.0%	743 MB	4.6 GB	3.6 GB	246.6 MB
165	91/bb1e29	4610	get_peptideshaker_tsv (14)	COMPLETED	0	2020-05-03 17:38:19.665	2m 48s	2m 46s	231.3%	1.3 GB	4.8 GB	7.4 GB	192.2 MB
169	18/43bfd5	17805	get_peptideshaker_tsv (16)	COMPLETED	0	2020-05-03 17:40:58.513	2m 7s	2m 5s	239.3%	1.2 GB	4.6 GB	6.8 GB	185.8 MB
170	85/1425b4	17797	get_peptideshaker_mzid (16)	COMPLETED	0	2020-05-03 17:40:58.466	2m 8s	2m 6s	160.4%	694.4 MB	4.6 GB	3.2 GB	236.9 MB
172	55/bdbe9e	17873	get_peptideshaker_mzid (17)	COMPLETED	0	2020-05-03 17:40:58.604	2m 23s	2m 21s	159.9%	713.2 MB	4.6 GB	3.5 GB	232.8 MB
171	c7/114f0d	19904	get_peptideshaker_tsv (17)	COMPLETED	0	2020-05-03 17:41:07.811	2m 17s	2m 14s	235.2%	1.3 GB	4.8 GB	7.2 GB	179.5 MB
176	15/2e7b27	32004	get_peptideshaker_tsv (19)	COMPLETED	0	2020-05-03 17:43:24.331	1m 56s	1m 54s	230.4%	1.2 GB	4.6 GB	6.4 GB	161.1 MB
174	db/69f154	29085	get_peptideshaker_tsv (18)	COMPLETED	0	2020-05-03 17:43:06.774	2m 14s	2m 12s	231.5%	1.2 GB	4.7 GB	7.1 GB	173.2 MB
173	53/4f483c	28936	get_peptideshaker_mzid (18)	COMPLETED	0	2020-05-03 17:43:05.804	2m 21s	2m 18s	160.5%	713.5 MB	4.7 GB	3.3 GB	226.1 MB
175	be/9a070f	31494	get_peptideshaker_mzid (19)	COMPLETED	0	2020-05-03 17:43:21.891	2m 7s	2m 5s	162.5%	688.9 MB	4.8 GB	3.1 GB	210.5 MB
178	bb/1d38eb	9228	get_peptideshaker_mzid (20)	COMPLETED	0	2020-05-03 17:45:20.795	2m 20s	2m 18s	162.9%	734.4 MB	4.7 GB	3.4 GB	230.6 MB
177	62/3918bb	9142	get_peptideshaker_tsv (20)	COMPLETED	0	2020-05-03 17:45:20.566	2m 24s	2m 23s	234.1%	1.3 GB	4.8 GB	7.2 GB	177.4 MB
180	b2/a7fbf7	10360	get_peptideshaker_mzid (21)	COMPLETED	0	2020-05-03 17:45:26.717	2m 28s	2m 25s	158.0%	793.9 MB	4.7 GB	3.5 GB	228.8 MB
179	df/69acc6	10929	get_peptideshaker_tsv (21)	COMPLETED	0	2020-05-03 17:45:29.012	2m 30s	2m 27s	226.5%	1.2 GB	4.6 GB	7.2 GB	175.7 MB
181	85/81fa86	21384	get_peptideshaker_tsv (22)	COMPLETED	0	2020-05-03 17:47:41.219	2m 8s	2m 5s	226.2%	1.2 GB	4.5 GB	6.3 GB	162.5 MB
182	bd/d57280	21962	get_peptideshaker_mzid (22)	COMPLETED	0	2020-05-03 17:47:45.062	2m 13s	2m 10s	166.5%	778 MB	4.6 GB	3.2 GB	211.7 MB
183	6f/48cb8a	23399	get_peptideshaker_tsv (23)	COMPLETED	0	2020-05-03 17:47:54.854	2m 21s	2m 19s	216.2%	1.2 GB	4.8 GB	6.8 GB	180.2 MB
184	69/3605ec	24201	get_peptideshaker_mzid (23)	COMPLETED	0	2020-05-03 17:47:58.693	2m 18s	2m 15s	164.5%	752.2 MB	4.6 GB	3.2 GB	231.8 MB
185	fe/5ddd83	32479	get_peptideshaker_tsv (24)	COMPLETED	0	2020-05-03 17:49:48.725	2m 19s	2m 17s	230.1%	1.3 GB	4.8 GB	6.9 GB	180.4 MB
186	77/38794e	1163	get_peptideshaker_mzid (24)	COMPLETED	0	2020-05-03 17:49:58.038	2m 17s	2m 15s	163.9%	715.4 MB	4.6 GB	3.3 GB	232.1 MB
187	75/53d550	4182	get_peptideshaker_tsv (25)	COMPLETED	0	2020-05-03 17:50:16.242	2m 18s	2m 16s	224.7%	1.2 GB	4.8 GB	6.7 GB	179.1 MB
188	60/aa90ef	4035	get_peptideshaker_mzid (25)	COMPLETED	0	2020-05-03 17:50:16.126	2m 21s	2m 19s	161.3%	741.9 MB	4.6 GB	3.2 GB	230.2 MB
190	bb/a1c53d	13761	get_peptideshaker_mzid (26)	COMPLETED	0	2020-05-03 17:52:15.275	2m 28s	2m 26s	161.5%	704 MB	4.7 GB	3.5 GB	241 MB
189	af/9fe08d	12807	get_peptideshaker_tsv (26)	COMPLETED	0	2020-05-03 17:52:07.676	2m 36s	2m 34s	219.8%	1.2 GB	4.8 GB	7.2 GB	187.3 MB
192	03/0536f2	16184	get_peptideshaker_tsv (27)	COMPLETED	0	2020-05-03 17:52:34.061	2m 22s	2m 20s	224.4%	1.2 GB	4.6 GB	7.1 GB	193.1 MB
191	fd/4366e8	16605	get_peptideshaker_mzid (27)	COMPLETED	0	2020-05-03 17:52:36.677	2m 20s	2m 18s	164.2%	745.2 MB	4.6 GB	3.5 GB	245.9 MB
193	a8/138a62	26609	set_proline_inputfiles	COMPLETED	0	2020-05-03 17:54:56.395	944ms	6ms	66.7%	0	0	49 KB	856 B
194	7b/23555b	26816	run_proline (1)	FAILED	137	2020-05-03 17:54:57.359	16m 39s	16m 39s	-	-	-	-	-
195	bc/58f018	3462	run_proline (1)	COMPLETED	0	2020-05-03 18:11:36.564	25m 58s	25m 57s	622.5%	12.1 GB	46.4 GB	824.6 GB	21.5 GB
